"singular","IP","experimentName","group","picture","response0","see_pl","see_sg","sound1","sound2","time","trialnumber","userCode","userFileName","view","pl.exists","remove","plural","vowel","shape","IPA","responseV","mapping","success","response2","responseMatch","responseShapeMatch","success2"
"chedr-l","189.34.55.57","fixed4b01","iamb","banana","chodr-l","false","true",1,NA,2011-11-02 05:03:57,26,"BSH72 189.34.55.57",72,"test.ejs",TRUE,FALSE,"chodr-l","e","trochee","ʧedrəl","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"chedr-l","12.28.192.38","fixed4b01","trochee","llama","nich-drol","false","false",14,NA,2011-11-01 17:39:55,40,"ZIX30 12.28.192.38",30,"test.ejs",TRUE,FALSE,"chodr-l","e","trochee","ʧedrəl","o","eo",TRUE,"-o","iamb",FALSE,FALSE
"chedr-l","69.253.145.89","fixed4b01","trochee","score","nilchadr-l","false","false",1,NA,2011-11-02 14:36:42,48,"RXQ103 69.253.145.89",103,"test.ejs",TRUE,FALSE,"chodr-l","e","trochee","ʧedrəl","a","ea",FALSE,"a-","trochee",TRUE,FALSE
"chedr-l","108.32.177.121","fixed4b01","trochee","ear","","true","true",1,1,2011-11-01 19:02:09,5,"ILG50 108.32.177.121",50,"train.ejs",FALSE,FALSE,"chodr-l","e","trochee","ʧedrəl","","e",FALSE,"","",FALSE,FALSE
"chedr-l","96.242.15.124","fixed4b01","trochee","skull","chodr-l","false","true",1,1,2011-11-01 16:26:03,9,"FTK16 96.242.15.124",16,"train.ejs",TRUE,FALSE,"chodr-l","e","trochee","ʧedrəl","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"chedr-l","216.134.251.175","fixed4b01","trochee","boat","","true","true",1,1,2011-11-01 16:41:54,7,"VDG20 216.134.251.175",20,"train.ejs",FALSE,FALSE,"chodr-l","e","trochee","ʧedrəl","","e",FALSE,"","",FALSE,FALSE
"chedr-l","24.20.45.219","fixed4b01","trochee","monkey","chodr-l","false","true",1,1,2011-11-01 14:18:12,11,"ZXC8 24.20.45.219",8,"train.ejs",TRUE,FALSE,"chodr-l","e","trochee","ʧedrəl","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"chedr-l","68.36.27.194","fixed4b01","trochee","boat","chodr-l","false","true",1,NA,2011-11-01 14:27:11,25,"IVC11 68.36.27.194",11,"test.ejs",TRUE,FALSE,"chodr-l","e","trochee","ʧedrəl","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"chedr-l","67.86.79.15","fixed4b01","iamb","cat","nichedr-l","false","true",1,NA,2011-11-02 04:54:35,33,"VHL70 67.86.79.15",70,"test.ejs",TRUE,FALSE,"chodr-l","e","trochee","ʧedrəl","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"chedr-l","69.235.85.190","fixed4b01","iamb","dinosaur","nich-drl","false","false",3,NA,2011-11-01 14:40:30,47,"PZY10 69.235.85.190",10,"test.ejs",TRUE,FALSE,"chodr-l","e","trochee","ʧedrəl","","e",FALSE,"","",FALSE,FALSE
"chedr-l","99.156.238.151","fixed4b01","trochee","snake","nichand-l","false","false",3,NA,2011-11-01 14:21:35,46,"JBQ8 99.156.238.151",8,"test.ejs",TRUE,FALSE,"chodr-l","e","trochee","ʧedrəl","a","ea",FALSE,"a-","trochee",TRUE,FALSE
"chedr-l","76.20.42.195","fixed4b01","trochee","drum","","true","true",2,1,2011-11-01 16:47:19,4,"BSF23 76.20.42.195",23,"train.ejs",FALSE,FALSE,"chodr-l","e","trochee","ʧedrəl","","e",FALSE,"","",FALSE,FALSE
"chedr-l","76.177.73.208","fixed4b01","trochee","phone","chodr-l","false","true",1,1,2011-11-01 17:09:55,16,"HAX29 76.177.73.208",29,"train.ejs",TRUE,FALSE,"chodr-l","e","trochee","ʧedrəl","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"chedr-l","50.13.201.36","fixed4b01","trochee","top","","true","true",1,1,2011-11-01 20:15:33,6,"WYQ66 50.13.201.36",66,"train.ejs",FALSE,FALSE,"chodr-l","e","trochee","ʧedrəl","","e",FALSE,"","",FALSE,FALSE
"chedr-l","71.12.171.84","fixed4b01","iamb","princess","nichedr-l","false","true",1,NA,2011-11-01 19:14:12,23,"RAL51 71.12.171.84",51,"test.ejs",TRUE,FALSE,"chodr-l","e","trochee","ʧedrəl","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"chedr-l","68.190.54.152","fixed4b01","trochee","clock","chodr-l","false","false",2,NA,2011-11-01 18:23:49,35,"RDO43 68.190.54.152",43,"test.ejs",TRUE,FALSE,"chodr-l","e","trochee","ʧedrəl","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"chedr-l","24.255.35.67","fixed4b01","trochee","puzzle","nichadr-l","false","false",2,NA,2011-11-02 14:36:46,39,"NVU105 24.255.35.67",105,"test.ejs",TRUE,FALSE,"chodr-l","e","trochee","ʧedrəl","a","ea",FALSE,"a-","trochee",TRUE,FALSE
"chedr-l","98.228.99.214","fixed4b01","trochee","teddy","nichedr-l","false","true",1,NA,2011-11-02 14:58:42,22,"TBI109 98.228.99.214",109,"test.ejs",TRUE,FALSE,"chodr-l","e","trochee","ʧedrəl","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"chedr-l","108.2.82.178","fixed4b01","iamb","umbrella","nichedr-l","false","true",1,NA,2011-11-02 09:08:21,24,"XGH91 108.2.82.178",91,"test.ejs",TRUE,FALSE,"chodr-l","e","trochee","ʧedrəl","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"chedr-l","69.255.196.246","fixed4b01","iamb","trampoline","nichedrl","false","true",1,NA,2011-11-01 20:01:13,30,"CAY61 69.255.196.246",61,"test.ejs",TRUE,FALSE,"chodr-l","e","trochee","ʧedrəl","e","ee",FALSE,"","",FALSE,FALSE
"chedr-l","98.209.144.108","fixed4b01","trochee","robot","nichid-ron","false","false",1,NA,2011-11-01 18:15:36,47,"NJH41 98.209.144.108",41,"test.ejs",TRUE,FALSE,"chodr-l","e","trochee","ʧedrəl","","e",FALSE,"","",FALSE,FALSE
"chedr-l","66.168.81.24","fixed4b01","trochee","squirrel","chadr-l","false","true",2,NA,2011-11-02 14:48:10,32,"VPI107 66.168.81.24",107,"test.ejs",TRUE,FALSE,"chodr-l","e","trochee","ʧedrəl","a","ea",FALSE,"a-","trochee",TRUE,FALSE
"desh-f","74.243.216.236","fixed4b01","trochee","puzzle","nidesh-f","false","true",1,NA,2011-11-02 15:02:13,31,"UJA110 74.243.216.236",110,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"desh-f","68.191.178.26","fixed4b01","trochee","coffee","nidesh-f","false","true",1,NA,2011-11-02 14:11:19,22,"SZJ100 68.191.178.26",100,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"desh-f","24.5.222.97","fixed4b01","trochee","earth","da-shof","false","false",2,NA,2011-11-02 14:54:31,47,"HOD107 24.5.222.97",107,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","","e",FALSE,"","",FALSE,FALSE
"desh-f","69.124.251.235","fixed4b01","iamb","unicycle","nidesh-f","false","true",1,NA,2011-11-01 21:07:02,20,"RWT67 69.124.251.235",67,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"desh-f","69.207.36.82","fixed4b01","trochee","bunny","nide-shf","false","false",4,NA,2011-11-01 18:14:42,47,"VTK38 69.207.36.82",38,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"desh-f","71.12.171.84","fixed4b01","iamb","unicycle","dosh-f","false","true",1,NA,2011-11-01 19:13:38,20,"RAL51 71.12.171.84",51,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"desh-f","108.2.82.178","fixed4b01","iamb","surfer","nidesh-f","false","true",1,NA,2011-11-02 09:08:11,23,"XGH91 108.2.82.178",91,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"desh-f","76.20.42.195","fixed4b01","trochee","cake","dosh-f","false","true",1,NA,2011-11-01 16:53:37,32,"BSF23 76.20.42.195",23,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"desh-f","76.177.73.208","fixed4b01","trochee","cat","dosh-f","false","true",1,1,2011-11-01 17:08:45,9,"HAX29 76.177.73.208",29,"train.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"desh-f","98.231.56.109","fixed4b01","iamb","bird","nidesh-f","false","true",1,NA,2011-11-02 10:44:23,26,"MXA96 98.231.56.109",96,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"desh-f","189.34.55.57","fixed4b01","iamb","cake","nidach-ve","false","false",1,NA,2011-11-02 05:08:27,47,"BSH72 189.34.55.57",72,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","","e",FALSE,"","",FALSE,FALSE
"desh-f","108.43.142.13","fixed4b01","trochee","gun","nide-shf","false","true",1,NA,2011-11-02 14:48:11,23,"GNQ108 108.43.142.13",108,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"desh-f","69.133.116.105","fixed4b01","iamb","monkey","nidesh-f","false","true",1,NA,2011-11-01 14:59:06,31,"ZBH15 69.133.116.105",15,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"desh-f","98.77.0.48","fixed4b01","iamb","queen","nidesh-f","false","false",1,NA,2011-11-02 05:26:48,42,"AGQ75 98.77.0.48",75,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"desh-f","24.98.219.158","fixed4b01","iamb","turtle","nidesh-f","false","true",1,NA,2011-11-02 09:24:08,31,"JBR93 24.98.219.158",93,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"desh-f","70.174.173.33","fixed4b01","iamb","chair","nidesh-f","false","true",1,NA,2011-11-02 05:10:43,20,"IJO73 70.174.173.33",73,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"desh-f","69.43.129.125","fixed4b01","trochee","turtle","doshiff","false","true",1,1,2011-11-01 17:07:18,12,"GNS28 69.43.129.125",28,"train.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","","e",FALSE,"","",FALSE,FALSE
"desh-f","71.215.177.196","fixed4b01","trochee","knight","dosh-f","false","false",2,NA,2011-11-01 18:16:23,41,"XQS40 71.215.177.196",40,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"desh-f","68.36.27.194","fixed4b01","trochee","bag","dosh-f","false","true",1,1,2011-11-01 14:25:55,18,"IVC11 68.36.27.194",11,"train.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"desh-f","68.225.214.181","fixed4b01","trochee","frog","","true","true",1,1,2011-11-01 19:37:02,8,"XPH54 68.225.214.181",54,"train.ejs",FALSE,FALSE,"dosh-f","e","trochee","deʃəf","","e",FALSE,"","",FALSE,FALSE
"desh-f","152.2.218.131","fixed4b01","iamb","icecream","nidesh-f","false","true",1,NA,2011-11-02 06:08:47,32,"JDI79 152.2.218.131",79,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"desh-f","208.54.86.252","fixed4b01","trochee","dress","nidesh-f","false","true",1,NA,2011-11-02 15:35:02,22,"FQL112 208.54.86.252",112,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"desh-f","67.41.99.209","fixed4b01","trochee","bunny","nida-shf","false","false",1,NA,2011-11-02 15:03:50,49,"KAR111 67.41.99.209",111,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","a","ea",FALSE,"a-","trochee",TRUE,FALSE
"desh-f","71.197.29.166","fixed4b01","iamb","elephant","d-chif","false","false",1,NA,2011-11-01 18:49:22,43,"THK48 71.197.29.166",48,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","i","ei",FALSE,"-i","iamb",FALSE,FALSE
"desh-f","67.124.10.165","fixed4b01","iamb","shirt","nidesh-f","false","true",1,NA,2011-11-02 06:08:05,29,"SNG80 67.124.10.165",80,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"desh-f","71.190.34.67","fixed4b01","trochee","superhero","dish-f","false","true",1,NA,2011-11-01 16:45:50,23,"RYP21 71.190.34.67",21,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","i","ei",FALSE,"i-","trochee",TRUE,FALSE
"desh-f","68.190.54.152","fixed4b01","trochee","squirrel","dosh-f","false","true",1,1,2011-11-01 18:21:15,18,"RDO43 68.190.54.152",43,"train.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"desh-f","75.21.87.84","fixed4b01","iamb","teddy","nigesf","false","false",3,NA,2011-11-01 16:45:56,43,"MCN19 75.21.87.84",19,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","e","ee",FALSE,"","",FALSE,FALSE
"desh-f","50.51.6.133","fixed4b01","trochee","unicycle","dichef","false","false",1,NA,2011-11-01 16:46:56,48,"CFX18 50.51.6.133",18,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","","e",FALSE,"","",FALSE,FALSE
"desh-f","129.137.162.142","fixed4b01","trochee","ball","dosh-f","false","true",1,2,2011-11-01 20:03:48,14,"NSW63 129.137.162.142",63,"train.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"desh-f","174.126.133.36","fixed4b01","trochee","damsel","dosh-f","false","true",1,NA,2011-11-01 14:46:04,25,"RKQ14 174.126.133.36",14,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"desh-f","209.6.29.139","fixed4b01","iamb","bag","nide-shf","false","false",1,NA,2011-11-01 18:21:01,38,"ZPH42 209.6.29.139",42,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"desh-f","165.123.204.47","fixed4b01","iamb","drum","day-shin","false","false",1,NA,2011-11-01 19:56:34,40,"YWK60 165.123.204.47",60,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","","e",FALSE,"","",FALSE,FALSE
"desh-f","96.242.15.124","fixed4b01","trochee","score","dish-f","false","true",1,NA,2011-11-01 16:29:54,34,"FTK16 96.242.15.124",16,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","i","ei",FALSE,"i-","trochee",TRUE,FALSE
"desh-f","66.27.107.224","fixed4b01","trochee","lantern","nidaysh-f","false","false",1,NA,2011-11-02 14:50:38,46,"NQX107 66.27.107.224",107,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","a","ea",FALSE,"a-","trochee",TRUE,FALSE
"desh-f","64.134.228.2","fixed4b01","trochee","puppy","","true","true",1,1,2011-11-01 17:14:20,7,"BAK32 64.134.228.2",32,"train.ejs",FALSE,FALSE,"dosh-f","e","trochee","deʃəf","","e",FALSE,"","",FALSE,FALSE
"desh-f","98.209.144.108","fixed4b01","trochee","umbrella","nidesh-f","false","false",1,NA,2011-11-01 18:14:23,35,"NJH41 98.209.144.108",41,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"desh-f","122.203.92.186","fixed4b01","trochee","trampoline","dosh-f","false","true",1,1,2011-11-01 19:50:06,14,"EPS59 122.203.92.186",59,"train.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"desh-f","98.85.220.20","fixed4b01","iamb","duck","ashif","false","false",2,NA,2011-11-01 19:50:51,38,"EAQ57 98.85.220.20",57,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","","e",FALSE,"","",FALSE,FALSE
"desh-f","96.243.60.207","fixed4b01","iamb","castle","nidash-if","false","false",1,NA,2011-11-01 19:50:08,43,"KEB55 96.243.60.207",55,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","","e",FALSE,"","",FALSE,FALSE
"desh-f","50.13.201.36","fixed4b01","trochee","backpack","dish-f","false","true",1,NA,2011-11-01 20:26:08,31,"WYQ66 50.13.201.36",66,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","i","ei",FALSE,"i-","trochee",TRUE,FALSE
"desh-f","75.109.143.146","fixed4b01","trochee","plant","dosh'f","false","false",1,NA,2011-11-01 18:56:38,46,"REN49 75.109.143.146",49,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","o","eo",TRUE,"","",FALSE,FALSE
"desh-f","108.0.125.68","fixed4b01","trochee","bottle","","true","true",1,1,2011-11-01 14:17:46,5,"PLV9 108.0.125.68",9,"train.ejs",FALSE,FALSE,"dosh-f","e","trochee","deʃəf","","e",FALSE,"","",FALSE,FALSE
"desh-f","99.26.140.227","fixed4b01","trochee","bottle","dish-f","false","true",1,NA,2011-11-01 16:34:06,24,"TKP17 99.26.140.227",17,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","i","ei",FALSE,"i-","trochee",TRUE,FALSE
"desh-f","216.134.251.175","fixed4b01","trochee","clown","dosh-f","false","true",1,1,2011-11-01 16:44:38,10,"VDG20 216.134.251.175",20,"train.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"desh-f","74.89.75.130","fixed4b01","trochee","unicycle","d-shif","false","false",1,NA,2011-11-01 14:20:24,35,"MQU6 74.89.75.130",6,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","i","ei",FALSE,"-i","iamb",FALSE,FALSE
"desh-f","74.141.100.247","fixed4b01","trochee","dress","deshi-f","false","false",1,NA,2011-11-01 17:33:55,37,"GCH35 74.141.100.247",35,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","","e",FALSE,"","",FALSE,FALSE
"desh-f","98.164.215.165","fixed4b01","iamb","clown","nidesh-f","false","true",1,NA,2011-11-01 19:45:16,31,"CAU56 98.164.215.165",56,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"desh-f","76.198.225.74","fixed4b01","iamb","knight","nidash-f","false","false",3,NA,2011-11-02 10:49:06,46,"FVC94 76.198.225.74",94,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","a","ea",FALSE,"a-","trochee",TRUE,FALSE
"desh-f","108.32.177.121","fixed4b01","trochee","phone","dash-f","false","false",1,NA,2011-11-01 19:12:27,38,"ILG50 108.32.177.121",50,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","a","ea",FALSE,"a-","trochee",TRUE,FALSE
"desh-f","76.200.133.109","fixed4b01","iamb","duck","dish-f","false","true",1,NA,2011-11-01 17:24:21,27,"GCI34 76.200.133.109",34,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","i","ei",FALSE,"i-","trochee",TRUE,FALSE
"desh-f","12.28.192.38","fixed4b01","trochee","dragon","nida-sef","false","false",5,NA,2011-11-01 17:48:38,49,"ZIX30 12.28.192.38",30,"test.ejs",TRUE,FALSE,"dosh-f","e","trochee","deʃəf","","e",FALSE,"","",FALSE,FALSE
"dr-nap","97.97.150.33","fixed4b01","iamb","banana","tr-nop","false","false",1,NA,2011-11-01 17:25:00,40,"OKA34 97.97.150.33",34,"test.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","o","ao",FALSE,"-o","iamb",TRUE,FALSE
"dr-nap","50.51.6.133","fixed4b01","trochee","clock","dr-nip","false","true",1,NA,2011-11-01 16:43:40,28,"CFX18 50.51.6.133",18,"test.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","i","ai",FALSE,"-i","iamb",TRUE,FALSE
"dr-nap","50.82.4.160","fixed4b01","trochee","fish","nidr-nap","false","true",1,NA,2011-11-01 14:16:54,32,"EXE6 50.82.4.160",6,"test.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"dr-nap","69.253.145.89","fixed4b01","trochee","acorn","d-nup","false","false",1,NA,2011-11-02 14:34:42,40,"RXQ103 69.253.145.89",103,"test.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","u","au",FALSE,"-u","iamb",TRUE,FALSE
"dr-nap","24.20.45.219","fixed4b01","trochee","elmo","nitr-nak","false","false",3,NA,2011-11-01 14:25:46,45,"ZXC8 24.20.45.219",8,"test.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"dr-nap","71.215.177.196","fixed4b01","trochee","bunny","nidr-nap","false","true",1,NA,2011-11-01 18:12:16,23,"XQS40 71.215.177.196",40,"test.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"dr-nap","98.164.215.165","fixed4b01","iamb","eye","dr-nop","false","true",1,NA,2011-11-01 19:45:27,33,"CAU56 98.164.215.165",56,"test.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","o","ao",FALSE,"-o","iamb",TRUE,FALSE
"dr-nap","152.2.218.131","fixed4b01","iamb","phone","nitr-nap","false","false",1,NA,2011-11-02 06:12:01,47,"JDI79 152.2.218.131",79,"test.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"dr-nap","71.190.34.67","fixed4b01","trochee","puzzle","nidr-nap","false","true",1,1,2011-11-01 16:44:14,16,"RYP21 71.190.34.67",21,"train.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"dr-nap","147.9.141.88","fixed4b01","trochee","elephant","nidr-nap","false","true",1,1,2011-11-02 14:29:49,10,"BDG104 147.9.141.88",104,"train.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"dr-nap","69.124.251.235","fixed4b01","iamb","monkey","","true","true",1,1,2011-11-01 21:02:25,5,"RWT67 69.124.251.235",67,"train.ejs",FALSE,FALSE,"dr-napni","a","iamb","drənap","","a",FALSE,"","",FALSE,FALSE
"dr-nap","76.177.73.208","fixed4b01","trochee","dog","","true","true",2,1,2011-11-01 17:08:09,4,"HAX29 76.177.73.208",29,"train.ejs",FALSE,FALSE,"dr-napni","a","iamb","drənap","","a",FALSE,"","",FALSE,FALSE
"dr-nap","99.56.220.128","fixed4b01","iamb","banana","nidr-nap","false","true",1,1,2011-11-01 18:40:30,16,"QLM45 99.56.220.128",45,"train.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"dr-nap","71.12.171.84","fixed4b01","iamb","apple","nidr-nap","false","true",1,1,2011-11-01 19:11:24,12,"RAL51 71.12.171.84",51,"train.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"dr-nap","24.73.0.252","fixed4b01","iamb","globe","d-ninap","false","false",2,NA,2011-11-01 16:59:54,37,"BTX21 24.73.0.252",21,"test.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","","a",FALSE,"","",FALSE,FALSE
"dr-nap","71.192.161.210","fixed4b01","trochee","laptop","nidr-nap","false","true",1,1,2011-11-01 14:11:48,15,"YXK4 71.192.161.210",4,"train.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"dr-nap","76.20.42.195","fixed4b01","trochee","glasses","nidr-nap","false","true",1,1,2011-11-01 16:49:48,14,"BSF23 76.20.42.195",23,"train.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"dr-nap","67.124.10.165","fixed4b01","iamb","hat","nidr-nap","false","true",1,1,2011-11-02 06:04:13,9,"SNG80 67.124.10.165",80,"train.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"dr-nap","75.109.143.146","fixed4b01","trochee","flag","","true","true",1,1,2011-11-01 18:47:24,7,"REN49 75.109.143.146",49,"train.ejs",FALSE,FALSE,"dr-napni","a","iamb","drənap","","a",FALSE,"","",FALSE,FALSE
"dr-nap","98.209.144.108","fixed4b01","trochee","knight","nidr-nap","false","true",1,1,2011-11-01 18:12:04,18,"NJH41 98.209.144.108",41,"train.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"dr-nap","98.231.56.109","fixed4b01","iamb","skull","dr-nip","false","true",1,NA,2011-11-02 10:43:52,22,"MXA96 98.231.56.109",96,"test.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","i","ai",FALSE,"-i","iamb",TRUE,FALSE
"dr-nap","74.89.75.130","fixed4b01","trochee","queen","ni-trnop","false","false",1,NA,2011-11-01 14:21:59,41,"MQU6 74.89.75.130",6,"test.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","o","ao",FALSE,"-o","iamb",TRUE,FALSE
"dr-nap","98.85.220.20","fixed4b01","iamb","puppy","nidr-nap","false","true",1,1,2011-11-01 19:47:41,18,"EAQ57 98.85.220.20",57,"train.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"dr-nap","99.26.140.227","fixed4b01","trochee","trampoline","nidr-nap","false","true",1,1,2011-11-01 16:31:39,12,"TKP17 99.26.140.227",17,"train.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","a","aa",FALSE,"-a","iamb",TRUE,FALSE
"dr-nap","65.50.34.222","fixed4b01","iamb","fridge","tr-nip","false","false",1,NA,2011-11-02 10:48:20,45,"WIZ95 65.50.34.222",95,"test.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","i","ai",FALSE,"-i","iamb",TRUE,FALSE
"dr-nap","70.174.173.33","fixed4b01","iamb","camera","nidr-nap","false","true",1,1,2011-11-02 05:08:49,11,"IJO73 70.174.173.33",73,"train.ejs",TRUE,FALSE,"dr-napni","a","iamb","drənap","a","aa",FALSE,"-a","iamb",TRUE,FALSE
